d3mIndex,filename,bit_rate,start,end,class
2299,055149.mp3,192000,0,330,Electronic
2300,055183.mp3,128000,0,141,Electronic
2301,055186.mp3,128000,0,152,Electronic
2302,055231.mp3,320000,0,385,International
2303,055232.mp3,320000,0,306,International
2304,055233.mp3,320000,0,217,International
2305,055234.mp3,320000,0,333,International
2306,055235.mp3,320000,0,421,International
2307,055236.mp3,320000,0,233,International
2308,055237.mp3,320000,0,258,International
2309,055238.mp3,320000,0,424,International
2310,055240.mp3,320000,0,270,International
2311,055241.mp3,320000,0,298,International
2312,055242.mp3,320000,0,344,International
2313,055285.mp3,205825,0,85,Pop
2314,055286.mp3,206723,0,290,Pop
2315,055287.mp3,205101,0,318,Pop
2316,055288.mp3,186165,0,221,Pop
2317,055289.mp3,201013,0,295,Pop
2318,055290.mp3,180591,0,211,Pop
2319,055291.mp3,193743,0,287,Pop
2320,055292.mp3,194115,0,225,Pop
2321,055293.mp3,175385,0,278,Pop
2322,055294.mp3,195773,0,273,Pop
2323,055295.mp3,187907,0,298,Pop
2324,055402.mp3,256000,0,185,Rock
2325,055430.mp3,256000,0,183,Pop
2326,055436.mp3,256000,0,157,Pop
2327,055437.mp3,256000,0,152,Pop
2328,055480.mp3,256000,0,75,Experimental
2329,055481.mp3,256000,0,165,Experimental
2330,055549.mp3,256000,0,268,Hip-Hop
2331,055572.mp3,320000,0,205,Hip-Hop
2332,055709.mp3,201559,0,386,Rock
2333,055710.mp3,201040,0,173,Rock
2334,055711.mp3,163444,0,229,Rock
2335,055712.mp3,190657,0,247,Rock
2336,055713.mp3,209895,0,302,Rock
2337,055714.mp3,205124,0,228,Rock
2338,055715.mp3,193324,0,280,Rock
2339,055716.mp3,191655,0,272,Rock
2340,055717.mp3,216199,0,241,Rock
2341,055718.mp3,217755,0,401,Rock
2342,055719.mp3,230073,0,214,Rock
2343,055782.mp3,192000,0,150,Electronic
2344,055783.mp3,128000,0,191,Electronic
2345,055786.mp3,192000,0,70,Electronic
2346,055807.mp3,128000,0,228,Electronic
2347,055808.mp3,128000,0,261,Electronic
2348,055809.mp3,128000,0,352,Electronic
2349,055810.mp3,128000,0,356,Electronic
2350,055811.mp3,128000,0,291,Electronic
2351,055826.mp3,256000,0,212,International
2352,055827.mp3,256000,0,236,International
2353,055828.mp3,256000,0,353,International
2354,055830.mp3,256000,0,356,International
2355,055831.mp3,256000,0,257,International
2356,055832.mp3,256000,0,291,International
2357,055833.mp3,256000,0,379,International
2358,055900.mp3,320000,0,317,Hip-Hop
2359,056010.mp3,160000,0,345,Experimental
2360,056015.mp3,160000,0,207,Experimental
2361,056020.mp3,160000,0,336,Experimental
2362,056028.mp3,320000,0,150,Electronic
2363,056029.mp3,320000,0,253,Electronic
2364,056030.mp3,320000,0,432,International
2365,056031.mp3,320000,0,428,Experimental
2366,056033.mp3,320000,0,135,Experimental
2367,056034.mp3,192000,0,131,Electronic
2368,056036.mp3,192000,0,208,Electronic
2369,056247.mp3,320000,0,280,Pop
2370,056248.mp3,320000,0,451,Pop
2371,056249.mp3,320000,0,336,Pop
2372,056273.mp3,320000,0,132,Pop
2373,056274.mp3,320000,0,114,Pop
2374,056275.mp3,320000,0,164,Pop
2375,056460.mp3,160000,0,301,Pop
2376,056465.mp3,256000,0,147,International
2377,056466.mp3,256000,0,113,International
2378,056467.mp3,256000,0,96,International
2379,056468.mp3,256000,0,244,International
2380,056469.mp3,256000,0,237,International
2381,056470.mp3,256000,0,442,International
2382,056471.mp3,256000,0,167,International
2383,056472.mp3,256000,0,239,International
2384,056474.mp3,256000,0,161,International
2385,056493.mp3,320000,0,165,Hip-Hop
2386,056495.mp3,320000,0,177,Hip-Hop
2387,056496.mp3,320000,0,87,Hip-Hop
2388,056497.mp3,320000,0,160,Hip-Hop
2389,056498.mp3,320000,0,72,Hip-Hop
2390,056499.mp3,320000,0,66,Hip-Hop
2391,056516.mp3,320000,0,170,Folk
2392,056517.mp3,320000,0,122,Folk
2393,056518.mp3,320000,0,157,Folk
2394,056519.mp3,320000,0,140,Folk
2395,056520.mp3,320000,0,146,Folk
2396,056521.mp3,320000,0,154,Folk
2397,056523.mp3,320000,0,230,Electronic
2398,056552.mp3,192000,0,119,Rock
2399,056559.mp3,192000,0,82,Rock
2400,056639.mp3,320000,0,228,Hip-Hop
2401,056640.mp3,320000,0,145,Hip-Hop
2402,056641.mp3,320000,0,145,Hip-Hop
2403,056645.mp3,256000,0,363,Rock
2404,056646.mp3,256000,0,108,Rock
2405,056648.mp3,256000,0,108,Rock
2406,056649.mp3,256000,0,140,Rock
2407,056650.mp3,256000,0,124,Rock
2408,056651.mp3,256000,0,156,Rock
2409,056686.mp3,320000,0,194,International
2410,056687.mp3,320000,0,271,International
2411,056688.mp3,320000,0,217,International
2412,056689.mp3,320000,0,173,International
2413,056690.mp3,320000,0,484,International
2414,056691.mp3,320000,0,231,International
2415,056692.mp3,320000,0,293,International
2416,056693.mp3,320000,0,196,International
2417,056694.mp3,320000,0,131,International
2418,056695.mp3,320000,0,447,International
2419,056696.mp3,320000,0,231,International
2420,056795.mp3,320000,0,242,Electronic
2421,056796.mp3,320000,0,266,Electronic
2422,056797.mp3,320000,0,223,Electronic
2423,056798.mp3,320000,0,168,Electronic
2424,056799.mp3,320000,0,215,Electronic
2425,056800.mp3,320000,0,222,Electronic
2426,056801.mp3,320000,0,155,Electronic
2427,056802.mp3,320000,0,331,Electronic
2428,056803.mp3,320000,0,151,Electronic
2429,056804.mp3,320000,0,182,Electronic
2430,056805.mp3,320000,0,201,Electronic
2431,056874.mp3,320000,0,228,Electronic
2432,056888.mp3,256000,0,451,Experimental
2433,056895.mp3,255713,0,164,Pop
2434,056929.mp3,320000,0,149,Rock
2435,057078.mp3,320000,0,337,Pop
2436,057164.mp3,320000,0,124,Folk
2437,057175.mp3,320000,0,153,Folk
2438,057176.mp3,320000,0,189,Folk
2439,057177.mp3,320000,0,85,Folk
2440,057178.mp3,320000,0,222,Pop
2441,057179.mp3,320000,0,222,Pop
2442,057180.mp3,320000,0,222,Pop
2443,057271.mp3,224000,0,215,Experimental
2444,057272.mp3,224000,0,240,Experimental
2445,057273.mp3,224000,0,511,Experimental
2446,057274.mp3,224000,0,292,Experimental
2447,057344.mp3,320000,0,76,Experimental
2448,057360.mp3,320000,0,244,Experimental
2449,057371.mp3,192000,0,294,Instrumental
2450,057417.mp3,320000,0,384,Electronic
2451,057418.mp3,320000,0,156,Instrumental
2452,057435.mp3,270704,0,319,Pop
2453,057437.mp3,263799,0,333,Pop
2454,057439.mp3,263457,0,260,Pop
2455,057440.mp3,192000,0,140,Experimental
2456,057442.mp3,192000,0,216,Experimental
2457,057500.mp3,256000,0,145,Rock
2458,057540.mp3,320000,0,215,Electronic
2459,057569.mp3,256000,0,273,Rock
2460,057626.mp3,192000,0,413,Experimental
2461,057627.mp3,192000,0,191,Experimental
2462,057628.mp3,192000,0,352,Experimental
2463,057629.mp3,192000,0,347,Experimental
2464,057630.mp3,192000,0,377,Experimental
2465,057639.mp3,192000,0,203,Folk
2466,057640.mp3,192000,0,228,Folk
2467,057648.mp3,192000,0,261,Folk
2468,057658.mp3,192000,0,216,Rock
2469,057661.mp3,192000,0,187,Rock
2470,057662.mp3,192000,0,195,Rock
2471,057663.mp3,192000,0,107,Rock
2472,057665.mp3,128000,0,283,International
2473,057691.mp3,128000,0,165,International
2474,057697.mp3,128000,0,246,International
2475,057819.mp3,121983,0,108,Hip-Hop
2476,057820.mp3,132931,0,152,Hip-Hop
2477,057821.mp3,126257,0,165,Hip-Hop
2478,057822.mp3,132512,0,74,Hip-Hop
2479,057823.mp3,117878,0,121,Hip-Hop
2480,057891.mp3,192000,0,96,Rock
2481,057892.mp3,192000,0,132,Rock
2482,057936.mp3,320000,0,218,Experimental
2483,057937.mp3,320000,0,64,Experimental
2484,057938.mp3,320000,0,293,Experimental
2485,057939.mp3,319633,0,135,Experimental
2486,057943.mp3,320828,0,149,Experimental
2487,057968.mp3,320000,0,549,Rock
2488,058052.mp3,192000,0,268,Experimental
2489,058053.mp3,192000,0,234,Experimental
2490,058054.mp3,192000,0,194,Experimental
2491,058060.mp3,192000,0,269,Experimental
2492,058061.mp3,192000,0,279,Experimental
2493,058063.mp3,192000,0,105,Experimental
2494,058068.mp3,320000,0,491,Experimental
2495,058070.mp3,320000,0,208,Experimental
2496,058115.mp3,320000,0,183,Pop
2497,058116.mp3,320000,0,165,Pop
2498,058117.mp3,320000,0,134,Pop
2499,058135.mp3,128000,0,222,Folk
2500,058140.mp3,128000,0,107,Folk
2501,058161.mp3,320000,0,233,Pop
2502,058162.mp3,320000,0,75,Pop
2503,058164.mp3,128000,0,102,Pop
2504,058166.mp3,320000,0,80,Pop
2505,058169.mp3,320000,0,98,Pop
2506,058170.mp3,320000,0,90,Pop
2507,058173.mp3,320000,0,104,Pop
2508,058174.mp3,320000,0,215,Pop
2509,058207.mp3,192000,0,273,Hip-Hop
2510,058212.mp3,129935,0,149,Hip-Hop
2511,058213.mp3,192000,0,197,Hip-Hop
2512,058215.mp3,320000,0,205,Hip-Hop
2513,058221.mp3,160000,0,256,Rock
2514,058225.mp3,320000,0,178,Rock
2515,058333.mp3,128000,0,198,Rock
2516,058334.mp3,128000,0,198,Rock
2517,058341.mp3,320000,0,225,Electronic
2518,058474.mp3,320000,0,333,Pop
2519,058539.mp3,320000,0,192,Rock
2520,058540.mp3,222021,0,238,Rock
2521,058541.mp3,184959,0,241,Rock
2522,058542.mp3,182336,0,252,Rock
2523,058543.mp3,210153,0,193,Rock
2524,059078.mp3,192000,0,178,Rock
2525,059373.mp3,256000,0,190,Rock
2526,059374.mp3,256000,0,238,Rock
2527,059443.mp3,160000,0,275,Pop
2528,059445.mp3,160000,0,276,Pop
2529,059446.mp3,160000,0,92,Pop
2530,059448.mp3,160000,0,180,Pop
2531,059449.mp3,160000,0,299,Pop
2532,059451.mp3,160000,0,300,Pop
2533,059454.mp3,160000,0,356,Pop
2534,059561.mp3,160000,0,177,Rock
2535,059562.mp3,128000,0,140,Rock
2536,059581.mp3,149822,0,187,International
2537,059653.mp3,256000,0,184,International
2538,059654.mp3,256000,0,214,International
2539,059656.mp3,256000,0,169,International
2540,059657.mp3,256000,0,219,International
2541,059658.mp3,256000,0,199,International
2542,059659.mp3,256000,0,304,International
2543,059660.mp3,256000,0,168,International
2544,059663.mp3,256000,0,157,International
2545,059664.mp3,256000,0,167,International
2546,059666.mp3,256000,0,240,International
2547,059667.mp3,256000,0,203,International
2548,059669.mp3,256000,0,139,International
2549,059671.mp3,256000,0,124,International
2550,059673.mp3,256000,0,131,International
2551,059675.mp3,256000,0,64,International
2552,059676.mp3,256000,0,166,International
2553,059677.mp3,256000,0,216,International
2554,059678.mp3,256000,0,177,International
2555,059679.mp3,256000,0,210,International
2556,059680.mp3,256000,0,174,International
2557,059681.mp3,256000,0,271,International
2558,059682.mp3,256000,0,378,International
2559,059683.mp3,256000,0,421,International
2560,059684.mp3,256000,0,146,International
2561,059685.mp3,256000,0,216,International
2562,059686.mp3,256000,0,251,International
2563,059687.mp3,256000,0,253,International
2564,059688.mp3,256000,0,121,International
2565,059695.mp3,256000,0,242,International
2566,059702.mp3,256000,0,200,International
2567,059706.mp3,256000,0,211,International
2568,059707.mp3,256000,0,230,International
2569,059708.mp3,256000,0,228,International
2570,059709.mp3,256000,0,251,International
2571,059710.mp3,256000,0,286,International
2572,059711.mp3,256000,0,193,International
2573,059718.mp3,256000,0,250,International
2574,059719.mp3,256000,0,232,International
2575,059720.mp3,256000,0,105,International
2576,059721.mp3,256000,0,170,International
2577,059723.mp3,256000,0,137,International
2578,059724.mp3,256000,0,144,International
2579,059725.mp3,256000,0,160,International
2580,059726.mp3,256000,0,187,International
2581,059727.mp3,256000,0,81,International
2582,059823.mp3,256000,0,255,Experimental
2583,059876.mp3,256000,0,275,Rock
2584,059930.mp3,320000,0,307,Experimental
2585,060037.mp3,184417,0,116,International
2586,060038.mp3,186403,0,381,International
2587,060041.mp3,188781,0,495,International
2588,060042.mp3,188641,0,227,International
2589,060045.mp3,178872,0,183,International
2590,060048.mp3,188661,0,539,International
2591,060074.mp3,192000,0,144,Experimental
2592,060143.mp3,192000,0,189,International
2593,060144.mp3,192000,0,358,International
2594,060145.mp3,192000,0,267,International
2595,060146.mp3,192000,0,540,International
2596,060170.mp3,192000,0,99,Folk
2597,060317.mp3,192000,0,165,Experimental
2598,060331.mp3,192000,0,176,Experimental
2599,060472.mp3,320000,0,166,Hip-Hop
2600,060474.mp3,320000,0,280,Hip-Hop
2601,060476.mp3,320000,0,235,Hip-Hop
2602,060477.mp3,320000,0,156,Hip-Hop
2603,060478.mp3,320000,0,197,Hip-Hop
2604,060510.mp3,320000,0,219,Hip-Hop
2605,060533.mp3,256000,0,262,International
2606,060534.mp3,256000,0,269,International
2607,060535.mp3,256000,0,355,International
2608,060536.mp3,256000,0,345,International
2609,060537.mp3,256000,0,353,International
2610,060544.mp3,256000,0,382,International
2611,060547.mp3,256000,0,320,International
2612,060548.mp3,256000,0,291,International
2613,060549.mp3,256000,0,256,International
2614,060736.mp3,320000,0,72,Rock
2615,060753.mp3,256000,0,305,International
2616,060754.mp3,256000,0,146,International
2617,060755.mp3,256000,0,219,International
2618,060756.mp3,256000,0,192,International
2619,060757.mp3,256000,0,127,International
2620,060758.mp3,256000,0,239,International
2621,060775.mp3,256000,0,172,International
2622,060776.mp3,256000,0,293,International
2623,060777.mp3,256000,0,197,International
2624,060857.mp3,256000,0,235,International
2625,060864.mp3,256000,0,284,International
2626,060865.mp3,256000,0,361,International
2627,060871.mp3,256000,0,217,International
2628,060872.mp3,256000,0,74,International
2629,060873.mp3,256000,0,168,International
2630,060874.mp3,256000,0,184,International
2631,060875.mp3,256000,0,231,International
2632,060994.mp3,192000,0,177,Experimental
2633,061006.mp3,256000,0,312,Folk
2634,061007.mp3,256000,0,138,Folk
2635,061008.mp3,256000,0,225,Folk
2636,061010.mp3,256000,0,190,Folk
2637,061011.mp3,256000,0,257,Folk
2638,061012.mp3,256000,0,231,Folk
2639,061013.mp3,256000,0,266,Folk
2640,061159.mp3,320000,0,251,Hip-Hop
2641,061160.mp3,320000,0,99,Hip-Hop
2642,061161.mp3,320000,0,127,Hip-Hop
2643,061172.mp3,320000,0,126,Hip-Hop
2644,061174.mp3,320000,0,85,Hip-Hop
2645,061175.mp3,320000,0,93,Hip-Hop
2646,061452.mp3,320000,0,311,Hip-Hop
2647,061453.mp3,320000,0,182,Hip-Hop
2648,061491.mp3,192000,0,197,Rock
2649,061492.mp3,192000,0,275,Rock
2650,061493.mp3,192000,0,397,Rock
2651,061587.mp3,320000,0,188,Pop
2652,061589.mp3,320000,0,326,Pop
2653,061591.mp3,320000,0,266,Pop
2654,061592.mp3,320000,0,241,Pop
2655,061668.mp3,320000,0,266,Hip-Hop
2656,061670.mp3,320000,0,201,Pop
2657,061679.mp3,320000,0,195,Pop
2658,061734.mp3,320000,0,73,Pop
2659,061736.mp3,320000,0,155,Pop
2660,061742.mp3,320000,0,209,Pop
2661,061814.mp3,320000,0,180,Rock
2662,061820.mp3,320000,0,295,Rock
2663,061821.mp3,320000,0,171,Rock
2664,061884.mp3,224000,0,116,Hip-Hop
2665,062001.mp3,320000,0,209,Hip-Hop
2666,062003.mp3,320000,0,148,Instrumental
2667,062005.mp3,320000,0,325,Instrumental
2668,062007.mp3,320000,0,244,Instrumental
2669,062163.mp3,256000,0,267,Pop
2670,062164.mp3,256000,0,197,Pop
2671,062165.mp3,256000,0,410,Pop
2672,062180.mp3,320000,0,171,Instrumental
2673,062183.mp3,256681,0,251,International
2674,062184.mp3,256874,0,231,International
2675,062185.mp3,256095,0,180,International
2676,062186.mp3,256770,0,288,International
2677,062187.mp3,256406,0,480,International
2678,062188.mp3,256014,0,350,International
2679,062189.mp3,256681,0,298,International
2680,062190.mp3,256383,0,349,International
2681,062191.mp3,256449,0,276,International
2682,062192.mp3,256625,0,294,International
2683,062193.mp3,256936,0,271,International
2684,062194.mp3,320000,0,416,International
2685,062195.mp3,256756,0,216,International
2686,062196.mp3,256589,0,393,International
2687,062337.mp3,320000,0,291,Rock
2688,062426.mp3,192000,0,264,Folk
2689,062436.mp3,192000,0,120,Pop
2690,062445.mp3,192000,0,326,Rock
2691,062446.mp3,192000,0,210,Pop
2692,062448.mp3,192000,0,343,Pop
2693,062449.mp3,192000,0,206,Pop
2694,062450.mp3,192000,0,187,Pop
2695,062452.mp3,192000,0,240,Pop
2696,062458.mp3,192000,0,215,Rock
2697,062525.mp3,320000,0,297,International
2698,062526.mp3,320000,0,220,International
2699,062527.mp3,320000,0,220,International
2700,062528.mp3,320000,0,243,International
2701,062529.mp3,320000,0,185,International
2702,062531.mp3,320000,0,159,International
2703,062532.mp3,320000,0,256,International
2704,062533.mp3,320000,0,456,International
2705,062534.mp3,320000,0,431,International
2706,062586.mp3,320000,0,266,Rock
2707,062589.mp3,320000,0,129,International
2708,062591.mp3,320000,0,525,International
2709,062592.mp3,320000,0,484,International
2710,062594.mp3,320000,0,453,International
2711,062595.mp3,320000,0,213,International
2712,062596.mp3,320000,0,344,International
2713,062655.mp3,320000,0,236,Rock
2714,062671.mp3,157962,0,332,Electronic
2715,062742.mp3,125996,0,171,Pop
2716,062748.mp3,192000,0,232,Pop
2717,062749.mp3,192000,0,210,Pop
2718,062750.mp3,192000,0,233,Pop
2719,062751.mp3,192000,0,311,Pop
2720,062753.mp3,192000,0,284,Pop
2721,063043.mp3,256000,0,217,Rock
2722,063044.mp3,256000,0,292,Rock
2723,063045.mp3,256000,0,263,Rock
2724,063064.mp3,256000,0,218,Electronic
2725,063065.mp3,256000,0,287,Electronic
2726,063117.mp3,256000,0,117,Rock
2727,063149.mp3,320000,0,102,Experimental
2728,063159.mp3,320000,0,92,Experimental
2729,063161.mp3,320000,0,70,Experimental
2730,063191.mp3,256000,0,128,Rock
2731,063208.mp3,256000,0,295,Folk
2732,063224.mp3,192000,0,229,Pop
2733,063226.mp3,192000,0,223,Pop
2734,063250.mp3,320000,0,343,Folk
2735,063251.mp3,320000,0,227,Folk
2736,063252.mp3,320000,0,295,Folk
2737,063253.mp3,320000,0,560,Folk
2738,063255.mp3,320000,0,236,Folk
2739,063257.mp3,320000,0,171,Folk
2740,063258.mp3,320000,0,464,Folk
2741,063287.mp3,320000,0,534,Instrumental
2742,063289.mp3,320000,0,136,Instrumental
2743,063290.mp3,320000,0,213,Instrumental
2744,063291.mp3,320000,0,504,Instrumental
2745,063292.mp3,320000,0,112,Instrumental
2746,063456.mp3,320000,0,235,Folk
2747,063457.mp3,320000,0,396,Folk
2748,063470.mp3,256000,0,244,Rock
2749,063471.mp3,256000,0,338,Rock
2750,063472.mp3,256000,0,347,Rock
2751,063626.mp3,192000,0,450,Experimental
2752,063655.mp3,187139,0,229,Electronic
2753,063733.mp3,320000,0,74,Hip-Hop
2754,063747.mp3,320000,0,240,Hip-Hop
2755,063755.mp3,320000,0,131,Hip-Hop
2756,063757.mp3,320000,0,79,Hip-Hop
2757,063770.mp3,320000,0,76,Hip-Hop
2758,063789.mp3,320000,0,124,Hip-Hop
2759,063803.mp3,256000,0,233,Hip-Hop
2760,063804.mp3,256000,0,205,Hip-Hop
2761,063805.mp3,256000,0,128,Hip-Hop
2762,063874.mp3,320000,0,304,Hip-Hop
2763,063900.mp3,320000,0,115,Hip-Hop
2764,063908.mp3,320000,0,178,Hip-Hop
2765,063922.mp3,320000,0,270,Rock
2766,063936.mp3,320000,0,167,Experimental
2767,063999.mp3,320000,0,227,Pop
2768,064005.mp3,320000,0,224,Pop
2769,064006.mp3,320000,0,280,Pop
2770,064007.mp3,320000,0,242,Pop
2771,064008.mp3,320000,0,201,Pop
2772,064009.mp3,320000,0,343,Pop
2773,064035.mp3,256000,0,125,Rock
2774,064078.mp3,192000,0,159,Experimental
2775,064079.mp3,192000,0,332,Pop
2776,064091.mp3,256000,0,153,Experimental
2777,064093.mp3,320000,0,87,Experimental
2778,064247.mp3,256000,0,142,Experimental
2779,064248.mp3,256000,0,124,Experimental
2780,064249.mp3,256000,0,163,Experimental
2781,064252.mp3,256000,0,174,Experimental
2782,064253.mp3,256000,0,141,Experimental
2783,064331.mp3,293849,0,283,Electronic
2784,064332.mp3,292119,0,172,Electronic
2785,064333.mp3,280817,0,150,Electronic
2786,064334.mp3,292503,0,176,Electronic
2787,064338.mp3,320000,0,270,Hip-Hop
2788,064364.mp3,192000,0,72,Pop
2789,064365.mp3,192000,0,63,Pop
2790,064366.mp3,192000,0,72,Pop
2791,064407.mp3,320000,0,312,International
2792,064408.mp3,320000,0,312,International
2793,064409.mp3,320000,0,305,International
2794,064410.mp3,320000,0,284,International
2795,064515.mp3,320000,0,205,Hip-Hop
2796,064516.mp3,320000,0,234,Hip-Hop
2797,064517.mp3,320000,0,286,Hip-Hop
2798,064519.mp3,320000,0,246,Hip-Hop
2799,064520.mp3,320000,0,242,Hip-Hop
2800,064521.mp3,320000,0,168,Hip-Hop
2801,064522.mp3,320000,0,267,Hip-Hop
2802,064523.mp3,320000,0,137,Hip-Hop
2803,064535.mp3,320000,0,228,Electronic
2804,064536.mp3,320000,0,257,Electronic
2805,064537.mp3,320000,0,340,Electronic
2806,064538.mp3,320000,0,263,Electronic
2807,064542.mp3,320000,0,219,Electronic
2808,064553.mp3,320000,0,181,Folk
2809,064556.mp3,320000,0,236,Folk
